date,amfi_code,nav,daily_return_pct
2025-08-21,148568,178.5753,-0.008212
2025-08-22,148568,180.8698,0.012849
2025-08-25,148568,179.6277,-0.006867
2025-08-26,148568,180.6543,0.005715
2025-08-27,148568,182.6026,0.010785
2025-08-28,148568,181.0957,-0.008252
2025-08-29,148568,181.8927,0.004401
2025-09-01,148568,180.3686,-0.008379
2025-09-02,148568,180.1606,-0.001153
2025-09-03,148568,179.4365,-0.004019
2025-09-04,148568,178.2893,-0.006393
2025-09-05,148568,178.6794,0.002188
2025-09-08,148568,176.6112,-0.011575
2025-09-09,148568,178.3793,0.010011
2025-09-10,148568,176.5504,-0.010253
2025-09-11,148568,174.4138,-0.012102
2025-09-12,148568,174.0744,-0.001946
2025-09-15,148568,173.5253,-0.003154
2025-09-16,148568,174.252,0.004188
2025-09-17,148568,174.5049,0.001451
2025-09-18,148568,171.7682,-0.015683
2025-09-19,148568,173.588,0.010595
2025-09-22,148568,173.2065,-0.002198
2025-09-23,148568,173.7319,0.003033
2025-09-24,148568,177.7369,0.023053
2025-09-25,148568,180.1637,0.013654
2025-09-26,148568,180.6539,0.002721
2025-09-29,148568,178.2771,-0.013157
2025-09-30,148568,175.9612,-0.01299
2025-10-01,148568,178.1402,0.012383
2025-10-02,148568,177.5259,-0.003448
2025-10-03,148568,177.3303,-0.001102
2025-10-06,148568,175.3991,-0.01089
2025-10-07,148568,176.294,0.005102
2025-10-08,148568,178.4401,0.012173
2025-10-09,148568,181.3092,0.016079
2025-10-10,148568,180.5996,-0.003914
2025-10-13,148568,181.8855,0.00712
2025-10-14,148568,181.8194,-0.000363
2025-10-15,148568,183.549,0.009513
2025-10-16,148568,183.651,0.000556
2025-10-17,148568,182.2402,-0.007682
2025-10-20,148568,184.7913,0.013999
2025-10-21,148568,185.085,0.001589
2025-10-22,148568,184.5404,-0.002942
2025-10-23,148568,184.9814,0.00239
2025-10-24,148568,183.7224,-0.006806
2025-10-27,148568,184.6028,0.004792
2025-10-28,148568,184.3476,-0.001382
2025-10-29,148568,182.9857,-0.007388
2025-10-30,148568,187.5339,0.024855
2025-10-31,148568,185.7502,-0.009511
2025-11-03,148568,186.5237,0.004164
2025-11-04,148568,186.7417,0.001169
2025-11-05,148568,184.9313,-0.009695
2025-11-06,148568,184.4134,-0.0028
2025-11-07,148568,182.0431,-0.012853
2025-11-10,148568,185.9851,0.021654
2025-11-11,148568,185.594,-0.002103
2025-11-12,148568,185.3626,-0.001247
2025-11-13,148568,189.1452,0.020406
2025-11-14,148568,187.6926,-0.00768
2025-11-17,148568,190.2705,0.013735
2025-11-18,148568,191.5242,0.006589
2025-11-19,148568,187.8537,-0.019165
2025-11-20,148568,187.2638,-0.00314
2025-11-21,148568,188.2017,0.005008
2025-11-24,148568,188.3812,0.000954
2025-11-25,148568,188.5661,0.000982
2025-11-26,148568,187.5273,-0.005509
2025-11-27,148568,186.2956,-0.006568
2025-11-28,148568,185.8279,-0.002511
2025-12-01,148568,189.6508,0.020572
2025-12-02,148568,188.0356,-0.008517
2025-12-03,148568,187.2354,-0.004256
2025-12-04,148568,187.4013,0.000886
2025-12-05,148568,184.7679,-0.014052
2025-12-08,148568,185.6846,0.004961
2025-12-09,148568,183.3987,-0.012311
2025-12-10,148568,181.508,-0.010309
2025-12-11,148568,179.5498,-0.010789
2025-12-12,148568,176.7104,-0.015814
2025-12-15,148568,179.0904,0.013468
2025-12-16,148568,180.1416,0.00587
2025-12-17,148568,181.9324,0.009941
2025-12-18,148568,183.5724,0.009014
2025-12-19,148568,183.3707,-0.001099
2025-12-22,148568,183.4253,0.000298
2025-12-23,148568,185.4193,0.010871
2025-12-24,148568,188.619,0.017257
2025-12-25,148568,186.3532,-0.012013
2025-12-26,148568,191.2608,0.026335
2025-12-29,148568,188.8537,-0.012585
2025-12-30,148568,188.0884,-0.004052
2025-12-31,148568,188.3409,0.001342
2026-01-01,148568,188.7684,0.00227
2026-01-02,148568,192.6567,0.020598
2026-01-05,148568,194.7476,0.010853
2026-01-06,148568,195.676,0.004767
2026-01-07,148568,197.8467,0.011093
2026-01-08,148568,198.6556,0.004089
2026-01-09,148568,197.4253,-0.006193
2026-01-12,148568,198.5121,0.005505
2026-01-13,148568,198.7656,0.001277
2026-01-14,148568,197.2016,-0.007869
2026-01-15,148568,199.8465,0.013412
2026-01-16,148568,199.8557,4.6e-05
2026-01-19,148568,197.729,-0.010641
2026-01-20,148568,195.9364,-0.009066
2026-01-21,148568,197.1131,0.006006
2026-01-22,148568,199.3277,0.011235
2026-01-23,148568,200.4169,0.005464
2026-01-26,148568,201.5214,0.005511
2026-01-27,148568,200.0013,-0.007543
2026-01-28,148568,200.3078,0.001532
2026-01-29,148568,199.7613,-0.002728
2026-01-30,148568,199.4879,-0.001369
2026-02-02,148568,199.3819,-0.000531
2026-02-03,148568,198.178,-0.006038
2026-02-04,148568,199.804,0.008205
2026-02-05,148568,197.8999,-0.00953
2026-02-06,148568,195.4428,-0.012416
2026-02-09,148568,194.0176,-0.007292
2026-02-10,148568,195.8693,0.009544
2026-02-11,148568,196.657,0.004022
2026-02-12,148568,193.269,-0.017228
2026-02-13,148568,194.5518,0.006637
2026-02-16,148568,194.5725,0.000106
2026-02-17,148568,193.871,-0.003605
2026-02-18,148568,193.5139,-0.001842
2026-02-19,148568,191.0438,-0.012764
2026-02-20,148568,191.4917,0.002344
2026-02-23,148568,189.1733,-0.012107
2026-02-24,148568,188.6194,-0.002928
2026-02-25,148568,188.0696,-0.002915
2026-02-26,148568,189.6475,0.00839
2026-02-27,148568,189.8364,0.000996
2026-03-02,148568,191.3059,0.007741
2026-03-03,148568,189.1267,-0.011391
2026-03-04,148568,189.0338,-0.000491
2026-03-05,148568,190.1601,0.005958
2026-03-06,148568,192.6707,0.013203
2026-03-09,148568,190.5845,-0.010828
2026-03-10,148568,189.0885,-0.00785
2026-03-11,148568,190.1671,0.005704
2026-03-12,148568,193.3964,0.016981
2026-03-13,148568,194.0699,0.003482
2026-03-16,148568,192.0251,-0.010536
2026-03-17,148568,190.0393,-0.010341
2026-03-18,148568,190.4111,0.001956
2026-03-19,148568,191.2123,0.004208
2026-03-20,148568,190.9,-0.001633
2026-03-23,148568,188.9474,-0.010228
2026-03-24,148568,191.1704,0.011765
2026-03-25,148568,190.6131,-0.002915
2026-03-26,148568,191.7423,0.005924
2026-03-27,148568,188.4581,-0.017128
2026-03-30,148568,190.8671,0.012783
2026-03-31,148568,189.6671,-0.006287
2026-04-01,148568,192.3696,0.014249
2026-04-02,148568,193.6766,0.006794
2026-04-03,148568,191.0213,-0.01371
2026-04-06,148568,191.6086,0.003075
2026-04-07,148568,194.9506,0.017442
2026-04-08,148568,193.8946,-0.005417
2026-04-09,148568,197.2801,0.017461
2026-04-10,148568,198.1665,0.004493
2026-04-13,148568,200.9814,0.014205
2026-04-14,148568,201.4246,0.002205
2026-04-15,148568,201.2928,-0.000654
2026-04-16,148568,205.177,0.019296
2026-04-17,148568,206.7973,0.007897
2026-04-20,148568,206.4302,-0.001775
2026-04-21,148568,207.4375,0.00488
2026-04-22,148568,206.3827,-0.005085
2026-04-23,148568,206.7303,0.001684
2026-04-24,148568,209.3612,0.012726
2026-04-27,148568,209.1444,-0.001036
2026-04-28,148568,207.4324,-0.008186
2026-04-29,148568,205.5431,-0.009108
2026-04-30,148568,205.8181,0.001338
2026-05-01,148568,204.2712,-0.007516
2026-05-04,148568,201.4625,-0.01375
2026-05-05,148568,199.1619,-0.011419
2026-05-06,148568,201.6547,0.012516
2026-05-07,148568,201.4855,-0.000839
2026-05-08,148568,201.7229,0.001178
2026-05-11,148568,199.8861,-0.009106
2026-05-12,148568,198.8363,-0.005252
2026-05-13,148568,197.7277,-0.005575
2026-05-14,148568,197.2943,-0.002192
2026-05-15,148568,194.1395,-0.01599
2026-05-18,148568,196.4003,0.011645
2026-05-19,148568,196.4847,0.00043
2026-05-20,148568,197.0026,0.002636
2026-05-21,148568,198.9448,0.009859
2026-05-22,148568,200.7512,0.00908
2026-05-25,148568,199.7098,-0.005188
2026-05-26,148568,201.0499,0.00671
2026-05-27,148568,202.378,0.006606
2026-05-28,148568,203.1444,0.003787
2026-05-29,148568,205.451,0.011354
2022-01-03,148569,28.862,
2022-01-04,148569,29.1038,0.008378
2022-01-05,148569,29.5489,0.015294
2022-01-06,148569,29.5744,0.000863
2022-01-07,148569,29.6091,0.001173
2022-01-10,148569,29.8866,0.009372
2022-01-11,148569,29.8461,-0.001355
2022-01-12,148569,30.0171,0.005729
2022-01-13,148569,29.8542,-0.005427
2022-01-14,148569,29.1504,-0.023575
2022-01-17,148569,29.354,0.006984
2022-01-18,148569,28.8872,-0.015902
2022-01-19,148569,28.6877,-0.006906
2022-01-20,148569,28.9568,0.00938
2022-01-21,148569,29.2321,0.009507
2022-01-24,148569,29.6188,0.013229
2022-01-25,148569,29.0012,-0.020852
2022-01-26,148569,29.1094,0.003731
2022-01-27,148569,29.0453,-0.002202
2022-01-28,148569,29.3706,0.0112
2022-01-31,148569,29.8553,0.016503
2022-02-01,148569,29.4561,-0.013371
2022-02-02,148569,29.4775,0.000727
2022-02-03,148569,29.758,0.009516
2022-02-04,148569,29.667,-0.003058
2022-02-07,148569,30.2436,0.019436
2022-02-08,148569,30.1306,-0.003736
2022-02-09,148569,30.0505,-0.002658
2022-02-10,148569,29.7236,-0.010878
2022-02-11,148569,29.7892,0.002207
2022-02-14,148569,28.8578,-0.031266
2022-02-15,148569,28.7973,-0.002096
2022-02-16,148569,29.2075,0.014244
2022-02-17,148569,28.7899,-0.014298
2022-02-18,148569,28.311,-0.016634
2022-02-21,148569,28.6674,0.012589
2022-02-22,148569,29.0704,0.014058
2022-02-23,148569,28.6673,-0.013866
2022-02-24,148569,29.2204,0.019294
2022-02-25,148569,29.3724,0.005202
2022-02-28,148569,29.7206,0.011855
2022-03-01,148569,29.486,-0.007894
2022-03-02,148569,29.9766,0.016638
2022-03-03,148569,29.9073,-0.002312
2022-03-04,148569,29.8241,-0.002782
2022-03-07,148569,29.9953,0.00574
2022-03-08,148569,29.8862,-0.003637
2022-03-09,148569,29.4198,-0.015606
2022-03-10,148569,29.4777,0.001968
2022-03-11,148569,29.3937,-0.00285
2022-03-14,148569,29.1692,-0.007638
2022-03-15,148569,29.5757,0.013936
2022-03-16,148569,30.3601,0.026522
2022-03-17,148569,30.0794,-0.009246
2022-03-18,148569,30.1598,0.002673
2022-03-21,148569,30.0481,-0.003704
2022-03-22,148569,30.8107,0.025379
2022-03-23,148569,30.9906,0.005839
2022-03-24,148569,31.3171,0.010535
2022-03-25,148569,31.7336,0.013299
2022-03-28,148569,31.7956,0.001954
2022-03-29,148569,31.7498,-0.00144
2022-03-30,148569,32.2884,0.016964
2022-03-31,148569,32.5766,0.008926
2022-04-01,148569,32.3008,-0.008466
2022-04-04,148569,32.069,-0.007176
2022-04-05,148569,31.9532,-0.003611
2022-04-06,148569,32.3704,0.013057
2022-04-07,148569,32.9035,0.016469
2022-04-08,148569,33.6892,0.023879
2022-04-11,148569,33.453,-0.007011
2022-04-12,148569,33.5219,0.00206
2022-04-13,148569,33.3971,-0.003723
2022-04-14,148569,33.3505,-0.001395
2022-04-15,148569,33.703,0.01057
2022-04-18,148569,33.7051,6.2e-05
2022-04-19,148569,34.2024,0.014754
2022-04-20,148569,34.0328,-0.004959
2022-04-21,148569,34.3231,0.00853
2022-04-22,148569,34.1797,-0.004178
2022-04-25,148569,33.5325,-0.018935
2022-04-26,148569,33.1861,-0.01033
2022-04-27,148569,33.2487,0.001886
2022-04-28,148569,33.9588,0.021357
2022-04-29,148569,33.8109,-0.004355
2022-05-02,148569,33.7684,-0.001257
2022-05-03,148569,33.9648,0.005816
2022-05-04,148569,33.7662,-0.005847
2022-05-05,148569,33.6104,-0.004614
2022-05-06,148569,33.6551,0.00133
2022-05-09,148569,33.5167,-0.004112
2022-05-10,148569,32.9011,-0.018367
2022-05-11,148569,32.691,-0.006386
2022-05-12,148569,32.9252,0.007164
2022-05-13,148569,33.1722,0.007502
2022-05-16,148569,33.669,0.014976
2022-05-17,148569,34.1438,0.014102
2022-05-18,148569,33.835,-0.009044
2022-05-19,148569,33.5846,-0.007401
2022-05-20,148569,33.3519,-0.006929
2022-05-23,148569,33.3161,-0.001073
2022-05-24,148569,33.1129,-0.006099
2022-05-25,148569,33.0694,-0.001314
2022-05-26,148569,32.7802,-0.008745
2022-05-27,148569,33.075,0.008993
2022-05-30,148569,32.7591,-0.009551
2022-05-31,148569,32.429,-0.010077
2022-06-01,148569,32.6283,0.006146
2022-06-02,148569,32.9,0.008327
2022-06-03,148569,32.839,-0.001854
2022-06-06,148569,33.1644,0.009909
2022-06-07,148569,33.4672,0.00913
2022-06-08,148569,34.1738,0.021113
2022-06-09,148569,34.4622,0.008439
2022-06-10,148569,35.1176,0.019018
2022-06-13,148569,35.1604,0.001219
2022-06-14,148569,35.7112,0.015665
2022-06-15,148569,36.2789,0.015897
2022-06-16,148569,36.2436,-0.000973
2022-06-17,148569,35.9974,-0.006793
2022-06-20,148569,35.8202,-0.004923
2022-06-21,148569,35.9998,0.005014
2022-06-22,148569,35.579,-0.011689
2022-06-23,148569,35.4262,-0.004295
2022-06-24,148569,35.9033,0.013467
2022-06-27,148569,36.1807,0.007726
2022-06-28,148569,35.3001,-0.024339
2022-06-29,148569,34.8193,-0.01362
2022-06-30,148569,35.6535,0.023958
2022-07-01,148569,36.1268,0.013275
2022-07-04,148569,35.9219,-0.005672
2022-07-05,148569,35.3735,-0.015266
2022-07-06,148569,34.9227,-0.012744
2022-07-07,148569,35.1332,0.006028
2022-07-08,148569,35.9048,0.021962
2022-07-11,148569,36.6684,0.021267
2022-07-12,148569,36.0749,-0.016186
2022-07-13,148569,35.9808,-0.002608
2022-07-14,148569,35.6719,-0.008585
2022-07-15,148569,35.7441,0.002024
2022-07-18,148569,35.2578,-0.013605
2022-07-19,148569,35.0718,-0.005275
2022-07-20,148569,34.7669,-0.008694
2022-07-21,148569,34.9818,0.006181
2022-07-22,148569,34.8088,-0.004945
2022-07-25,148569,34.69,-0.003413
2022-07-26,148569,34.8997,0.006045
2022-07-27,148569,35.5387,0.01831
2022-07-28,148569,36.3734,0.023487
2022-07-29,148569,36.5717,0.005452
2022-08-01,148569,36.5574,-0.000391
2022-08-02,148569,37.0969,0.014758
2022-08-03,148569,37.5844,0.013141
2022-08-04,148569,37.9621,0.010049
2022-08-05,148569,37.3461,-0.016227
2022-08-08,148569,37.8535,0.013586
2022-08-09,148569,38.0201,0.004401
2022-08-10,148569,37.6789,-0.008974
2022-08-11,148569,37.4295,-0.006619
2022-08-12,148569,37.6845,0.006813
2022-08-15,148569,36.7048,-0.025997
2022-08-16,148569,36.6759,-0.000787
2022-08-17,148569,36.4397,-0.00644
2022-08-18,148569,36.1656,-0.007522
2022-08-19,148569,36.009,-0.00433
2022-08-22,148569,35.4627,-0.015171
2022-08-23,148569,35.8846,0.011897
2022-08-24,148569,35.0956,-0.021987
2022-08-25,148569,35.1788,0.002371
2022-08-26,148569,34.8803,-0.008485
2022-08-29,148569,35.649,0.022038
2022-08-30,148569,35.6775,0.000799
2022-08-31,148569,34.8948,-0.021938
2022-09-01,148569,35.1192,0.006431
2022-09-02,148569,34.73,-0.011082
2022-09-05,148569,35.1177,0.011163
2022-09-06,148569,35.3704,0.007196
2022-09-07,148569,35.9526,0.01646
2022-09-08,148569,36.0447,0.002562
2022-09-09,148569,36.3825,0.009372
2022-09-12,148569,36.4194,0.001014
2022-09-13,148569,36.2103,-0.005741
2022-09-14,148569,36.6463,0.012041
2022-09-15,148569,36.1866,-0.012544
2022-09-16,148569,36.1927,0.000169
2022-09-19,148569,35.993,-0.005518
2022-09-20,148569,36.3392,0.009619
2022-09-21,148569,35.9926,-0.009538
2022-09-22,148569,35.8553,-0.003815
2022-09-23,148569,35.8921,0.001026
2022-09-26,148569,36.4888,0.016625
2022-09-27,148569,36.3015,-0.005133
2022-09-28,148569,36.166,-0.003733
2022-09-29,148569,35.6674,-0.013786
2022-09-30,148569,35.3136,-0.009919
2022-10-03,148569,35.4898,0.00499
2022-10-04,148569,35.5217,0.000899
2022-10-05,148569,35.5598,0.001073
2022-10-06,148569,36.2492,0.019387
2022-10-07,148569,35.6256,-0.017203
2022-10-10,148569,36.5412,0.025701
2022-10-11,148569,37.0258,0.013262
2022-10-12,148569,36.9173,-0.00293
2022-10-13,148569,37.0929,0.004757
2022-10-14,148569,36.8431,-0.006734
2022-10-17,148569,36.9899,0.003984
2022-10-18,148569,37.8724,0.023858
2022-10-19,148569,37.6321,-0.006345
2022-10-20,148569,37.5595,-0.001929
2022-10-21,148569,37.2771,-0.007519
2022-10-24,148569,37.0605,-0.005811
2022-10-25,148569,36.9215,-0.003751
2022-10-26,148569,36.5114,-0.011107
2022-10-27,148569,36.4287,-0.002265
2022-10-28,148569,36.4701,0.001136
2022-10-31,148569,36.3332,-0.003754
2022-11-01,148569,35.4692,-0.02378
2022-11-02,148569,35.4304,-0.001094
2022-11-03,148569,35.4321,4.8e-05
2022-11-04,148569,36.1796,0.021097
2022-11-07,148569,36.2101,0.000843
2022-11-08,148569,36.595,0.01063
2022-11-09,148569,36.4488,-0.003995
2022-11-10,148569,36.9796,0.014563
2022-11-11,148569,36.6278,-0.009513
2022-11-14,148569,36.8469,0.005982
2022-11-15,148569,37.2006,0.009599
2022-11-16,148569,37.4988,0.008016
2022-11-17,148569,38.3993,0.024014
2022-11-18,148569,38.181,-0.005685
2022-11-21,148569,38.785,0.015819
2022-11-22,148569,39.2898,0.013015
2022-11-23,148569,39.3325,0.001087
2022-11-24,148569,40.1372,0.020459
2022-11-25,148569,40.0965,-0.001014
2022-11-28,148569,40.1283,0.000793
2022-11-29,148569,40.1483,0.000498
2022-11-30,148569,39.6266,-0.012994
2022-12-01,148569,39.9733,0.008749
2022-12-02,148569,40.2556,0.007062
2022-12-05,148569,40.2329,-0.000564
2022-12-06,148569,41.0223,0.019621
2022-12-07,148569,40.8533,-0.00412
2022-12-08,148569,40.1258,-0.017808
2022-12-09,148569,40.9743,0.021146
2022-12-12,148569,41.4434,0.011449
2022-12-13,148569,41.7454,0.007287
2022-12-14,148569,41.617,-0.003076
2022-12-15,148569,41.793,0.004229
2022-12-16,148569,41.2556,-0.012859
2022-12-19,148569,41.1791,-0.001854
2022-12-20,148569,40.8052,-0.00908
2022-12-21,148569,40.9425,0.003365
2022-12-22,148569,41.3724,0.0105
2022-12-23,148569,40.9336,-0.010606
2022-12-26,148569,41.2755,0.008353
2022-12-27,148569,41.3869,0.002699
2022-12-28,148569,41.7143,0.007911
2022-12-29,148569,41.6293,-0.002038
2022-12-30,148569,41.9677,0.008129
2023-01-02,148569,41.6793,-0.006872
2023-01-03,148569,40.9579,-0.017308
2023-01-04,148569,40.3475,-0.014903
2023-01-05,148569,40.1532,-0.004816
2023-01-06,148569,39.4877,-0.016574
2023-01-09,148569,40.171,0.017304
2023-01-10,148569,40.1577,-0.000331
2023-01-11,148569,40.5776,0.010456
2023-01-12,148569,40.9438,0.009025
2023-01-13,148569,40.9693,0.000623
2023-01-16,148569,42.5743,0.039176
2023-01-17,148569,43.9547,0.032423
2023-01-18,148569,44.6396,0.015582
2023-01-19,148569,44.2335,-0.009097
2023-01-20,148569,44.9425,0.016029
2023-01-23,148569,44.1333,-0.018005
2023-01-24,148569,44.8233,0.015634
2023-01-25,148569,43.6372,-0.026462
2023-01-26,148569,43.5126,-0.002855
2023-01-27,148569,44.1041,0.013594
2023-01-30,148569,44.3111,0.004693
2023-01-31,148569,43.6392,-0.015163
2023-02-01,148569,43.7432,0.002383
2023-02-02,148569,43.9486,0.004696
2023-02-03,148569,44.0695,0.002751
2023-02-06,148569,43.9021,-0.003799
2023-02-07,148569,44.3306,0.00976
2023-02-08,148569,44.9024,0.012899
2023-02-09,148569,44.8533,-0.001093
2023-02-10,148569,45.6145,0.016971
2023-02-13,148569,45.5635,-0.001118
2023-02-14,148569,45.3504,-0.004677
2023-02-15,148569,46.0397,0.015199
2023-02-16,148569,46.7213,0.014805
2023-02-17,148569,46.4379,-0.006066
2023-02-20,148569,46.0845,-0.00761
2023-02-21,148569,46.9896,0.01964
2023-02-22,148569,46.9641,-0.000543
2023-02-23,148569,46.9918,0.00059
2023-02-24,148569,46.8911,-0.002143
2023-02-27,148569,47.5859,0.014817
2023-02-28,148569,48.7183,0.023797
2023-03-01,148569,48.7819,0.001305
2023-03-02,148569,50.0892,0.026799
2023-03-03,148569,49.8203,-0.005368
2023-03-06,148569,49.6973,-0.002469
2023-03-07,148569,50.0846,0.007793
2023-03-08,148569,49.6759,-0.00816
2023-03-09,148569,50.0562,0.007656
2023-03-10,148569,49.8067,-0.004984
2023-03-13,148569,49.0171,-0.015853
2023-03-14,148569,48.1376,-0.017943
2023-03-15,148569,47.9976,-0.002908
2023-03-16,148569,48.2396,0.005042
2023-03-17,148569,47.5679,-0.013924
2023-03-20,148569,47.6854,0.00247
2023-03-21,148569,47.8047,0.002502
2023-03-22,148569,47.7455,-0.001238
2023-03-23,148569,47.3005,-0.00932
2023-03-24,148569,47.4487,0.003133
2023-03-27,148569,47.4028,-0.000967
2023-03-28,148569,47.9304,0.01113
2023-03-29,148569,47.2976,-0.013202
2023-03-30,148569,47.3817,0.001778
2023-03-31,148569,46.7667,-0.01298
2023-04-03,148569,46.6741,-0.00198
2023-04-04,148569,46.1555,-0.011111
2023-04-05,148569,45.7298,-0.009223
2023-04-06,148569,45.7533,0.000514
2023-04-07,148569,45.5023,-0.005486
2023-04-10,148569,46.2483,0.016395
2023-04-11,148569,46.862,0.01327
2023-04-12,148569,47.2939,0.009216
2023-04-13,148569,47.7196,0.009001
2023-04-14,148569,47.8128,0.001953
2023-04-17,148569,48.5125,0.014634
2023-04-18,148569,48.3869,-0.002589
2023-04-19,148569,49.5252,0.023525
2023-04-20,148569,49.0552,-0.00949
2023-04-21,148569,48.4927,-0.011467
2023-04-24,148569,47.8002,-0.01428
2023-04-25,148569,47.2055,-0.012441
2023-04-26,148569,46.4148,-0.01675
2023-04-27,148569,46.5472,0.002853
2023-04-28,148569,47.0008,0.009745
2023-05-01,148569,47.0442,0.000923
2023-05-02,148569,46.3772,-0.014178
2023-05-03,148569,46.1701,-0.004466
2023-05-04,148569,46.614,0.009614
2023-05-05,148569,46.4694,-0.003102
2023-05-08,148569,46.0994,-0.007962
2023-05-09,148569,45.3833,-0.015534
2023-05-10,148569,45.2034,-0.003964
2023-05-11,148569,44.8895,-0.006944
2023-05-12,148569,44.8729,-0.00037
2023-05-15,148569,45.1275,0.005674
2023-05-16,148569,45.0162,-0.002466
2023-05-17,148569,45.1304,0.002537
2023-05-18,148569,45.3844,0.005628
2023-05-19,148569,44.8154,-0.012537
2023-05-22,148569,45.7552,0.02097
2023-05-23,148569,45.4186,-0.007357
2023-05-24,148569,45.6959,0.006105
2023-05-25,148569,45.1685,-0.011542
2023-05-26,148569,45.2469,0.001736
2023-05-29,148569,45.3433,0.002131
2023-05-30,148569,46.1817,0.01849
2023-05-31,148569,46.0924,-0.001934
2023-06-01,148569,46.7643,0.014577
2023-06-02,148569,46.9361,0.003674
2023-06-05,148569,47.9029,0.020598
2023-06-06,148569,47.0245,-0.018337
2023-06-07,148569,47.2942,0.005735
2023-06-08,148569,45.9852,-0.027678
2023-06-09,148569,45.9821,-6.7e-05
2023-06-12,148569,46.5135,0.011557
2023-06-13,148569,47.2654,0.016165
2023-06-14,148569,47.6672,0.008501
2023-06-15,148569,47.5456,-0.002551
2023-06-16,148569,47.8505,0.006413
2023-06-19,148569,49.1848,0.027885
2023-06-20,148569,49.2519,0.001364
2023-06-21,148569,49.789,0.010905
2023-06-22,148569,49.5882,-0.004033
2023-06-23,148569,50.1878,0.012092
2023-06-26,148569,50.7053,0.010311
2023-06-27,148569,50.4028,-0.005966
2023-06-28,148569,50.8524,0.00892
2023-06-29,148569,51.3321,0.009433
2023-06-30,148569,51.7692,0.008515
2023-07-03,148569,51.7751,0.000114
2023-07-04,148569,52.4903,0.013814
2023-07-05,148569,51.9962,-0.009413
2023-07-06,148569,52.0306,0.000662
2023-07-07,148569,52.1216,0.001749
2023-07-10,148569,52.8089,0.013186
2023-07-11,148569,52.2942,-0.009746
2023-07-12,148569,52.4585,0.003142
2023-07-13,148569,52.2117,-0.004705
2023-07-14,148569,52.3019,0.001728
2023-07-17,148569,52.5513,0.004768
2023-07-18,148569,51.8656,-0.013048
2023-07-19,148569,52.6016,0.014191
2023-07-20,148569,52.8726,0.005152
2023-07-21,148569,52.4178,-0.008602
2023-07-24,148569,52.2556,-0.003094
2023-07-25,148569,53.128,0.016695
2023-07-26,148569,53.3948,0.005022
2023-07-27,148569,52.8753,-0.009729
2023-07-28,148569,52.4626,-0.007805
2023-07-31,148569,52.8442,0.007274
2023-08-01,148569,53.2969,0.008567
2023-08-02,148569,53.5342,0.004452
2023-08-03,148569,53.397,-0.002563
2023-08-04,148569,53.8919,0.009268
2023-08-07,148569,53.7421,-0.00278
2023-08-08,148569,53.282,-0.008561
2023-08-09,148569,54.2252,0.017702
2023-08-10,148569,54.5401,0.005807
2023-08-11,148569,54.1137,-0.007818
2023-08-14,148569,54.2217,0.001996
2023-08-15,148569,54.2676,0.000847
2023-08-16,148569,54.0947,-0.003186
2023-08-17,148569,54.2603,0.003061
2023-08-18,148569,53.7533,-0.009344
2023-08-21,148569,54.2887,0.00996
2023-08-22,148569,54.3153,0.00049
2023-08-23,148569,53.4168,-0.016542
2023-08-24,148569,53.3161,-0.001885
2023-08-25,148569,52.995,-0.006023
2023-08-28,148569,51.3533,-0.030978
2023-08-29,148569,51.2962,-0.001112
2023-08-30,148569,51.8977,0.011726
2023-08-31,148569,51.8667,-0.000597
2023-09-01,148569,52.2905,0.008171
2023-09-04,148569,52.3243,0.000646
2023-09-05,148569,52.0982,-0.004321
2023-09-06,148569,51.7203,-0.007254
2023-09-07,148569,51.043,-0.013095
2023-09-08,148569,51.5802,0.010524
2023-09-11,148569,52.0143,0.008416
2023-09-12,148569,51.8884,-0.00242
2023-09-13,148569,50.8039,-0.020901
2023-09-14,148569,51.0897,0.005626
2023-09-15,148569,50.6252,-0.009092
2023-09-18,148569,50.7315,0.0021
2023-09-19,148569,49.9287,-0.015824
2023-09-20,148569,50.0057,0.001542
2023-09-21,148569,49.9632,-0.00085
2023-09-22,148569,48.7174,-0.024934
2023-09-25,148569,49.5964,0.018043
2023-09-26,148569,49.4512,-0.002928
2023-09-27,148569,49.3415,-0.002218
2023-09-28,148569,49.6524,0.006301
2023-09-29,148569,49.6531,1.4e-05
2023-10-02,148569,49.8747,0.004463
2023-10-03,148569,49.2946,-0.011631
2023-10-04,148569,49.2469,-0.000968
2023-10-05,148569,48.277,-0.019695
2023-10-06,148569,48.1811,-0.001986
2023-10-09,148569,48.9597,0.01616
2023-10-10,148569,48.2032,-0.015451
2023-10-11,148569,48.0491,-0.003197
2023-10-12,148569,46.9947,-0.021944
2023-10-13,148569,47.0248,0.00064
2023-10-16,148569,47.2864,0.005563
2023-10-17,148569,47.5074,0.004674
2023-10-18,148569,47.2284,-0.005873
2023-10-19,148569,46.182,-0.022156
2023-10-20,148569,45.5973,-0.012661
2023-10-23,148569,46.2407,0.01411
2023-10-24,148569,46.7039,0.010017
2023-10-25,148569,46.6842,-0.000422
2023-10-26,148569,46.7914,0.002296
2023-10-27,148569,46.305,-0.010395
2023-10-30,148569,46.9755,0.01448
2023-10-31,148569,46.6411,-0.007119
2023-11-01,148569,46.886,0.005251
2023-11-02,148569,46.2497,-0.013571
2023-11-03,148569,46.1872,-0.001351
2023-11-06,148569,46.8348,0.014021
2023-11-07,148569,46.388,-0.00954
2023-11-08,148569,46.7878,0.008619
